General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Wong Hon Wai,50049,83.83
14,BN,Andy Yong Kim Seng,9318,15.61
14,Malaysian United Party,Tan Gim Theam,339,0.57
