General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Mohd Anuar Mohd Tahir,23998,39.31
14,BN,Mohd Sharkar Shamsudin,22094,36.19
14,Pan-Malaysian Islamic Party,Md Jusoh Darus,14734,24.13
14,Independent,Mohd Khaidir Ahmad,178,0.29
