General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Adly Zahari,28178,38.60
15,BN,Shahril Sufian Hamdan,27288,37.38
15,PN,Mohd Redzuan Md Yusof,17211,23.58
15,Homeland Fighters' Party,Muhammad Nazriq Abdul Rahman,323,0.44
