General Election,Party,Candidate,Vote Count,Percentage of Vote
15,BN,Shahelmey Yahya,16234,39.36
15,PH,Awang Husaini Sahari,16110,39.06
15,Sabah Heritage Party,Ahmad Mohd Said,8511,20.63
15,Homeland Fighters' Party,Poyne Tudus @ Patrick Payne,394,0.96
