General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Chow Kon Yeow,50744,73.72
15,PN,Wong Chia Zen,10344,15.03
15,BN,Tan Lee Huat,7145,10.38
15,Sabah Heritage Party,Ong Chin Wen,450,0.65
