General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Khoo Poay Tiong,73995,60.07
15,PN,Suhaime Borhan,27575,22.39
15,BN,Kon Qi Yao,20686,16.79
15,Independent,Norazlanshah Hazali,925,0.75
