General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Nordin Ahmad Ismail,25212,35.43
15,BN,Zambry Abdul Kadir,24849,34.92
15,PH,Mohd Hatta Ramli,20358,28.61
15,Homeland Fighters' Party,Mazlan Abdul Ghani,385,0.54
