General Election,Party,Candidate,Vote Count,Percentage of Vote
14,Sabah Heritage Party,Isnaraissah Munirah Majilis,23429,50.82
14,BN,Md Salleh Md Said,19167,41.58
14,PHRS,Miasin @ Aimaduddin Mion,2092,4.54
14,Pan-Malaysian Islamic Party,Laiman Ikin @ Ag Laiman B Kakimin,1410,3.06
