General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Wan Azizah Wan Ismail,43476,46.74
15,PN,Kamarudin Jaffar,33659,36.18
15,BN,Chew Yin Keen,15886,17.08
