General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Yeo Bee Yin,38718,62.65
14,BN,Koh Chon Chai,15507,25.09
14,Pan-Malaysian Islamic Party,Zarul @ Mohammad Zahrul Salleh,7575,12.26
