General Election,Party,Candidate,Vote Count,Percentage of Vote
14,Sabah Heritage Party,Ahmad Hassan,17394,48.54
14,BN,Rosnah Abdul Rashid Shirlin,17069,47.63
14,Homeland Solidarity Party,Jamil William Core,892,2.49
14,Love Sabah Party,Elbert Sikuil,481,1.34
