General Election,Party,Candidate,Vote Count,Percentage of Vote
15,GRS,Armizan Mohd Ali,22620,51.99
15,Sabah Heritage Party,Ahmad Hassan,10396,23.89
15,PH,Henry Shim Chee On,9144,21.02
15,Homeland Fighters' Party,Nicholas Sylvester @ Berry,783,1.80
