General Election,Party,Candidate,Vote Count,Percentage of Vote
14,Sabah Heritage Party,Ma'mun Sulaiman,18486,50.09
14,BN,Abdul Ghapur Salleh,15299,41.45
14,Pan-Malaysian Islamic Party,Norbin Aloh,2813,7.62
14,PPRS,Ahmad Lahama,311,0.84
