General Election,Party,Candidate,Vote Count,Percentage of Vote
15,BN,Andi Muhammad Suryady Bandy,23855,47.68
15,Sabah Heritage Party,Ma'mun Sulaiman,14755,29.49
15,PH,Noraini Abd Ghapur,9398,18.78
15,Homeland Fighters' Party,Nur Aini Abdul Rahman,1681,3.36
