General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Aminuddin Harun,42013,52.40
15,BN,P. Kamalanathan,18412,22.96
15,PN,Rafei Mustapha,18235,22.74
15,Homeland Fighters' Party,Ahmad Idham Ahmad Nazri,1084,1.35
