General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Danyal Balagopal Abdullah,36225,59.06
14,BN,Mohan Velayatham,18515,30.19
14,Pan-Malaysian Islamic Party,Mahfuz Roslan,6594,10.75
