General Election,Party,Candidate,Vote Count,Percentage of Vote
15,Pan-Malaysian Islamic Party,Ahmad Marzuk Shaary,53933,69.36
15,BN,Mohd Hafiezulniezam Mohd Hasdin,15633,20.14
15,PH,Nik Faizah Nik Othman,7356,9.46
15,Independent,Mohamad Redzuan Razali,451,0.58
