General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Aminolhuda Hassan,23242,37.42
15,PN,Zanariyah Abdul Hamid,19242,30.90
15,BN,Mohd Lassim Burhan,18475,29.70
15,Homeland Fighters' Party,Mahdzir Ibrahim,305,0.50
