General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Shahruddin Md Salleh,21511,48.58
14,BN,Ab Aziz Kaprawi,18223,41.15
14,Pan-Malaysian Islamic Party,M Ashari Sidon,4548,10.27
