General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Noh Omar,17596,43.45
14,PH,Zulkafperi Hanapi,15626,38.58
14,Pan-Malaysian Islamic Party,Nor Az Azlan Ahmad,7276,17.97
