General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Zulkafperi Hanapi,18054,35.26
15,BN,Habibah Mohd Yusof,15874,31.00
15,MUDA,Siti Rahayu Baharin,12314,24.05
15,Homeland Fighters' Party,Azlan Sani @ Cip Lando Zawawi,3557,6.95
