General Election,Party,Candidate,Vote Count,Percentage of Vote
15,BN,Shamsul Anuar Nasarah,12588,45.48
15,PN,Muhammad Rifaat Razman,11709,42.30
15,PH,Jurey Latiff Mohd Rosli,3382,12.22
