General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Muhammad Fawwaz Mohamad Jan,37638,43.04
15,PH,Nurul Izzah Anwar,32366,37.01
15,BN,Mohd Zaidi Mohd Zaid,16971,19.41
15,Homeland Fighters' Party,Mohamad Nasir Osman,473,0.54
