General Election,Party,Candidate,Vote Count,Percentage of Vote
15,Pan-Malaysian Islamic Party,Abdul Latiff Abdul Rahman,42740,66.08
15,BN,Mohd Zulkepli Omar,17552,27.14
15,PH,Mohamad Hisyamuddin Ghazali,4148,6.41
15,Homeland Fighters' Party,Norashikin Che Umar,241,0.37
