General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Wong Shu Qi,49801,52.08
15,BN,Gan Ping Sieu,23395,24.47
15,PN,Dzulkarnain Alias,22021,23.03
15,Independent,Ramendran  Ulaganathan,404,0.42
