General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Wong Shu Qi,47671,59.20
14,BN,Gan Ping Sieu,24618,30.57
14,Pan-Malaysian Islamic Party,Muhammad Hasbullah Md Najib,8242,10.23
