General Election,Party,Candidate,Vote Count,Percentage of Vote
14,DAP,Oscar Ling Chai Yew,33811,59.58
14,BN,Wong Kee Yew,22389,39.45
14,PEACE,Tiew Yen Houng,377,0.66
14,STAR,Tiong Ing Tung,176,0.31
