General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Wan Razali Wan Nor,25514,37.65
15,PH,Fuziah Salleh,22648,33.42
15,BN,Ab Hamid Mohd Nazahar,19114,28.27
15,Homeland Fighters' Party,Anuar Tajuddin,486,0.72
