General Election,Party,Candidate,Vote Count,Percentage of Vote
15,BN,Mohamad Hasan,53075,48.50
15,PH,Jufitri Joha,33178,30.92
15,PN,Mohd Nazree Mohd Yunus,21875,19.99
15,Parti Sosialis Malaysia,Tinagaram Subramaniam,779,0.71
