General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Sivarraajh Chandran,10307,42.30
14,PH,Manogaran Marimuthu,9710,39.85
14,Pan-Malaysian Islamic Party,Wan Mahadir Wan Mahmud,3587,14.72
14,Parti Sosialis Malaysia,Suresh Kumar Balasubramaniam,680,2.79
