General Election,Party,Candidate,Vote Count,Percentage of Vote
14,Pan-Malaysian Islamic Party,Che Abdullah Mat Nawi,47041,54.33
14,BN,Wan Johani Wan Hussin,29541,34.12
14,PH,Nordin Salleh,10003,11.55
