General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Muhammad Ismi Mat Taib,17181,45.76
15,BN,Mohd Nizar Zakaria,15026,40.02
15,PH,Nurthaqaffah Nordin,5063,13.49
15,Homeland Fighters' Party,Faizol Fadzli Mohamed,275,0.73
