General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Mohd Nizar Zakaria,14035,48.41
14,Pan-Malaysian Islamic Party,Najihatussalehah Ahmad,7715,26.61
14,PH,Ahmad Tarmizi Mohd Jam,7240,24.97
