General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Zuraida Kamaruddin,54307,70.94
14,BN,Leong Kim Soon,12351,16.13
14,Pan-Malaysian Islamic Party,Nurul Islam Mohamed Yusoff,9598,12.54
14,Parti Rakyat Malaysia,Tan Hua Meng,294,0.38
