General Election,Party,Candidate,Vote Count,Percentage of Vote
14,Sabah Heritage Party,Azis Jamman,28420,59.47
14,BN,Abdul Rahman Dahlan,15436,32.30
14,SAPP,Jeffrey Kumin,2958,6.19
14,Love Sabah Party,Robert Sopining,971,2.03
