General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Noor Azmi Ghazali,17220,36.44
14,Pan-Malaysian Islamic Party,Rohaya Bakar,17048,36.08
14,PH,Adam Asmuni,12987,27.48
