General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Teresa Kok Suh Sim,73234,83.74
15,PN,Alan Wong Yee Yeng,6047,6.91
15,BN,Lee Kah Hing,6032,6.90
15,Independent,Lee Wai Hong,1276,1.46
