General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Mahfuz Omar,28959,40.93
14,Pan-Malaysian Islamic Party,Muhamad Radhi Mat Din,23401,33.08
14,BN,Said Ali Syed Rastan,18390,25.99
