General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Muhammad Bakhtiar Wan Chik,25471,51.17
14,BN,Hilmi Yahaya,19007,38.18
14,Pan-Malaysian Islamic Party,Muhammad Imran Muhammad Saad,5298,10.64
