General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Muhyiddin Yassin,23558,55.21
14,BN,Ismail Mohamed,16631,38.97
14,Pan-Malaysian Islamic Party,Ahmad Nawfal Mahfodz,2483,5.82
