General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Muhyiddin Yassin,24986,45.94
15,PH,Iskandar Shah Abd Rahman,14979,27.54
15,BN,Razali Ibrahim,14426,26.52
