General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Syed Saddiq Syed Abdul Rahman,22341,53.09
14,BN,Razali Ibrahim,15388,36.57
14,Pan-Malaysian Islamic Party,Abdul Aziz Talib,4354,10.34
