General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Mohamed Azmin Ali,75113,63.10
14,BN,Abdul Rahim Pandak Kamarudin,26392,22.17
14,Pan-Malaysian Islamic Party,Khairil Nizam Khirudin,17537,14.73
