General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Madius Tangau,22494,51.54
14,PH,Chrisnadia Sinam,14870,34.07
14,Love Sabah Party,Kalakau @ Kalakan Untol @ Entol,2611,5.98
14,Sabah People's Hope Party,Syra Peter @ P Gom,2311,5.30
