General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Wilfred Madius Tangau,24943,42.84
15,GRS,Joniston Bangkuai,24710,42.44
15,Sabah Heritage Party,Jo-Anna Sue Henley Rampas,5728,9.84
15,Independent,Noortaip Suhaili,2008,3.49
