General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Ismail Abd Muttalib,19600,47.77
15,BN,Shahaniza Shamsuddin,17779,43.27
15,PH,Ahmad Shuhor Awang,3574,8.63
15,Independent,Muhamad Hafiz Al-Haifz,166,0.40
