General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Robert Lawson Chuat,12517,60.41
14,Independent,Abang Ahmad Abang Suni,4401,21.24
14,PH,Noel Changgai Bucking,3802,18.35
