General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Abd Rahim Bakri,18503,49.90
14,Sabah Heritage Party,Shariff Azman Shariff Along,17144,46.24
14,PPRS,Mohd Ashraf Chin Abdullah,1432,3.86
