General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Hassan Saad,64493,59.13
15,BN,Abdul Azeez Abdul Rahim,35356,32.42
15,PH,Johari Abdullah,8636,7.92
15,Homeland Fighters' Party,Bashir Abdul Rahman,579,0.53
