General Election,Party,Candidate,Vote Count,Percentage of Vote
15,BN,Shamshulkahar Mohd. Deli,30138,41.98
15,PH,Norwani Ahmat,24281,33.82
15,PN,Norafendy Mohd Salleh,16722,23.29
15,Homeland Fighters' Party,Mohd Khalid Mohd Yunus,654,0.91
