General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Mas Ermieyati Samsudin,25604,46.77
15,BN,Abdul Hakim Abdul Wahid,21193,38.71
15,MUDA,Muthalib Uthman,7445,13.60
15,Homeland Fighters' Party,Handrawirawan Abu Bakar,507,0.93
