General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Mas Ermieyati Samsudin,22898,54.10
14,PH,Sabirin Ja'afar,14739,34.82
14,Pan-Malaysian Islamic Party,Mohd Nasir Othman,4688,11.08
