General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Hamzah Zainudin,18184,45.90
14,Pan-Malaysian Islamic Party,Abu Husin Mohmmad,13698,34.57
14,PH,Khairil Anuar Akhiruddin,7738,19.53
