General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Sivakumar Varatharaju Naidu,52850,84.17
14,BN,Leong Chee Wai,8982,14.31
14,Parti Sosialis Malaysia,Kunasekaran Krishnan,955,1.52
