General Election,Party,Candidate,Vote Count,Percentage of Vote
15,BN,Sh Mohmed Puzi Sh Ali,47418,50.96
15,PN,Mohd Fadhil Noor Abdul Karim,38469,41.35
15,PH,Mohd Naim Zainal Abidin,6316,6.79
15,Homeland Fighters' Party,Mohammad Radhi Abdul Razak,472,0.51
