General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Mohamad Sabu,90697,70.79
14,Pan-Malaysian Islamic Party,Mohamed Diah Baharun,19555,15.26
14,BN,V. Gunalan,17874,13.95
