General Election,Party,Candidate,Vote Count,Percentage of Vote
15,GPS,Mohamad Shafizan Kepli,19627,71.22
15,PN,Hamdan Sani,5164,18.74
15,PH,Well @ Maxwel Rojis,2768,10.04
