General Election,Party,Candidate,Vote Count,Percentage of Vote
15,GPS,Lukanisman Awang Sauni,22150,65.31
15,PH,Zolhaidah Suboh,10405,30.68
15,PBDS (Baru),Bobby William,1361,4.01
