General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Ramkarpal Singh Karpal Singh,71204,82.73
15,PN,Thinagaranabhan Padmanabhan,8092,9.40
15,BN,Wong Chin Chong [4],6777,7.87
