General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Abdul Latiff Ahmad,19806,53.00
14,PH,Md. Nasir Hashim,11347,30.37
14,Pan-Malaysian Islamic Party,A. Rahman A. Hamid,6215,16.63
