General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Kalam Salan,17973,43.86
15,BN,Abdul Rahman Bakri,12917,31.52
15,PH,Shamsul Ma'arif Ismail,9627,23.49
15,Homeland Fighters' Party,Eizlan Yusof,460,1.12
