General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Zahir Hassan,46031,49.63
15,PN,Nuridah Mohd Salleh,25335,27.32
15,BN,Mohd Shafei Abdullah,19595,21.13
15,Homeland Fighters' Party,Norzaila Arifin,987,1.06
