General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Bakri Jamaluddin,37406,40.65
15,PH,Rusnah Aluai,28557,31.03
15,BN,Lim Ban Hong,25095,27.27
15,Homeland Fighters' Party,Ghazali Abu,702,0.76
