General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Rusnah Aluai,32420,46.89
14,BN,Zali Mat Yasin,27761,40.15
14,Pan-Malaysian Islamic Party,Zulkifli Ismail,8961,12.96
